"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
578;2001;2;5;5;"1";148;"KS";249;11,2;6,05;NA;NA;15;8,2081968965199;0,00979495952269172
578;2006;3;5;5;"1";148;"KS";249;11,2;7,75;NA;NA;15;9,805941254304;0,0206527760505374
578;2011;4;5;5;"1";148;"KS";249;11,2;10,3;NA;NA;15;12,147067644424;0,0467461378655258
578;2016;5;5;5;"1";148;"KS";249;11,2;12,55;NA;NA;15;16,1190084610743;0,0927356367867157
578;2001;2;5;5;"1";149;"KU";256;11;3,5;3,2;NA;15;3,56021494203752;0,00281948782908289
578;2006;3;5;5;"1";149;"KU";256;11;5,75;5,8;NA;15;6,06188855597734;0,00963087502950523
578;2011;4;5;5;"1";149;"KU";256;11;8,8;7,6;NA;15;8,01277029160683;0,0278819258684726
578;2016;5;5;5;"1";149;"KU";256;11;10,35;9,7;NA;15;10,5950139421468;0,0480881056465227
578;2001;2;5;5;"1";150;"KU";256;9,7;4,1;NA;NA;15;4,03032108580792;0,00392615954117537
578;2006;3;5;5;"1";150;"KU";256;9,7;5,8;NA;NA;15;6,109018138857;0,0098563192632274
578;2011;4;5;5;"1";150;"KU";256;9,7;8,7;NA;NA;15;7,90557699290764;0,0269710300780396
578;2016;5;5;5;"1";150;"KU";256;9,7;10,3;NA;NA;15;10,5563080116852;0,0474853501524058
578;2001;2;5;5;"1";151;"KS";264;14,2;2,95;NA;NA;15;4,81744423932843;0,00309026498488932
578;2006;3;5;5;"1";151;"KS";264;14,2;3,35;NA;NA;15;5,65029875453777;0,00423396829948436
578;2011;4;5;5;"1";151;"KS";264;14,2;3,7;NA;NA;15;5,8225315808568;0,00495256507555264
578;2016;5;5;5;"1";151;"KS";264;14,2;3,85;NA;NA;15;8,94817886898353;0,00399333496822645
578;2001;2;5;5;"1";152;"KS";264;11,9;3,9;NA;NA;15;6,05779643287721;0,00203442381941952
578;2006;3;5;5;"1";152;"KS";264;11,9;5,05;NA;NA;15;7,65675083874907;0,00591376605976957
578;2011;4;5;5;"1";152;"KS";264;11,9;6,6;NA;NA;15;9,30878315043251;0,0138366786886308
578;2016;5;5;5;"1";152;"KS";264;11,9;7,85;NA;NA;15;13,5555480083748;0,0303694742499059
578;2001;2;5;5;"1";153;"KS";270;13,9;6,65;NA;NA;15;8,67734119423143;0,0129171451492645
578;2006;3;5;5;"1";153;"KS";270;13,9;7,2;NA;NA;15;9,44481128796006;0,0169391533070269
578;2011;4;5;5;"1";153;"KS";270;13,9;9,15;NA;NA;15;11,4063897430709;0,0343790735225499
578;2016;5;5;5;"1";153;"KS";270;13,9;10,75;NA;NA;15;15,3352396771894;0,0648195813392175
578;2001;2;5;5;"1";154;"KS";270;10,5;7,65;10,1;NA;15;9,36292180666169;0,019065484663575
578;2006;3;5;5;"1";154;"KS";270;10,5;9,5;11,2;NA;15;10,7691551174434;0,0349158145927728
578;2011;4;5;5;"1";154;"KS";270;10,5;11,75;15;NA;15;12,9464386171273;0,0651254168865482
578;2016;5;5;5;"1";154;"KS";270;10,5;13,7;17,5;NA;15;16,5339573141615;0,113195923011767
578;2001;2;5;5;"1";155;"KS";272;15;13,55;NA;NA;15;11,8963145486761;0,0797305738922624
578;2006;3;5;5;"1";155;"KS";272;15;16,05;NA;NA;15;12,9140841346717;0,121633842603663
578;2011;4;5;5;"1";155;"KS";272;15;19,2;NA;NA;15;15,598988646597;0,209119796103175
578;2016;5;5;5;"1";155;"KS";272;15;22,35;NA;NA;15;18,4681486051099;0,332787504409073
578;2001;2;5;5;"1";156;"KS";290;12,9;9,3;NA;NA;15;10,2855791130549;0,0318142481580891
578;2006;3;5;5;"1";156;"KS";290;12,9;11,3;NA;NA;15;11,5378442968902;0,0534918618205355
578;2011;4;5;5;"1";156;"KS";290;12,9;12,9;NA;NA;15;13,493655337218;0,0819248203624885
578;2016;5;5;5;"1";156;"KS";290;12,9;14,9;NA;NA;15;16,9115445378406;0,136729585462957
578;2001;2;5;5;"1";157;"KU";296;13,3;5,3;NA;NA;15;4,87423671650569;0,00680018869182013
578;2006;3;5;5;"1";157;"KU";296;13,3;8,55;NA;NA;15;8,39609769010281;0,0272973970822551
578;2011;4;5;5;"1";157;"KU";296;13,3;12,6;NA;NA;15;11,8968241907783;0,07821431596613
578;2016;5;5;5;"1";157;"KU";296;13,3;16,6;NA;NA;15;14,3946399721219;0,158787890221195
578;2001;2;5;5;"1";158;"KU";298;13,9;4,7;NA;NA;15;4,4686106855996;0,00525158926315238
578;2006;3;5;5;"1";158;"KU";298;13,9;5,7;NA;NA;15;6,01456216223178;0,00940853570178075
578;2011;4;5;5;"1";158;"KU";298;13,9;8,4;NA;NA;15;7,58318774680164;0,0243540720212719
578;2016;5;5;5;"1";158;"KU";298;13,9;9,7;NA;NA;15;10,0791731068288;0,0405885846381238
578;2001;2;5;5;"1";159;"KS";304;15;7,8;9,3;NA;15;9,45664051017387;0,0200901283767684
578;2006;3;5;5;"1";159;"KS";304;15;9,5;10,8;NA;15;10,7691551174434;0,0349158145927728
578;2011;4;5;5;"1";159;"KS";304;15;11,5;13,7;NA;15;12,8179820083225;0,061733973691652
578;2016;5;5;5;"1";159;"KS";304;15;13,8;17,4;NA;15;16,567429213535;0,115071861348173
578;2001;2;5;5;"1";160;"KS";312,5;13,9;6,45;NA;NA;15;8,52621179587439;0,0118293800607256
578;2006;3;5;5;"1";160;"KS";312,5;13,9;7,65;NA;NA;15;9,74265038775263;0,0199503044076651
578;2011;4;5;5;"1";160;"KS";312,5;13,9;9,9;NA;NA;15;11,9012873064186;0,0422236458642483
578;2016;5;5;5;"1";160;"KS";312,5;13,9;11,5;NA;NA;15;15,6845975615423;0,075842250838868
578;2001;2;5;5;"1";161;"KS";314;11,5;4,35;NA;NA;15;6,57850713528408;0,00322270405894228
578;2006;3;5;5;"1";161;"KS";314;11,5;5,65;NA;NA;15;8,22638161631212;0,00843545416351731
578;2011;4;5;5;"1";161;"KS";314;11,5;7,1;NA;NA;15;9,77941231760989;0,0171260804502067
578;2016;5;5;5;"1";161;"KS";314;11,5;8,65;NA;NA;15;14,1298881873004;0,0385781121003345
578;2001;2;5;5;"1";162;"KS";319;13,9;5,2;NA;NA;15;7,4547095532416;0,00609234140618319
578;2006;3;5;5;"1";162;"KS";319;13,9;6,75;NA;NA;15;9,12395566326955;0,0141728411985724
578;2011;4;5;5;"1";162;"KS";319;13,9;9,1;NA;NA;15;11,3717045431966;0,0338854727678977
578;2016;5;5;5;"1";162;"KS";319;13,9;11,4;NA;NA;15;15,6400397678804;0,0743223098073861
578;2001;2;5;5;"1";163;"KS";325;12;6,65;NA;NA;15;8,67734119423143;0,0129171451492645
578;2006;3;5;5;"1";163;"KS";325;12;8,05;NA;NA;15;9,98988762363159;0,0228330297335947
578;2011;4;5;5;"1";163;"KS";325;12;10,35;NA;NA;15;12,1769611133668;0,0473280597785787
578;2016;5;5;5;"1";163;"KS";325;12;12,25;NA;NA;15;16,0007923779425;0,0877348790157807
578;2001;2;5;5;"1";164;"KS";328;13,1;4,45;6;NA;15;6,68865385860523;0,00351762794866686
578;2006;3;5;5;"1";164;"KS";328;13,1;5,7;7,4;NA;15;8,27109333888476;0,00866486457453621
578;2011;4;5;5;"1";164;"KS";328;13,1;7,6;9,1;NA;15;10,2184965161234;0,0207731154462581
578;2016;5;5;5;"1";164;"KS";328;13,1;9,65;13,6;NA;15;14,7512979993735;0,0502252750283197
578;2001;2;5;5;"1";165;"KS";328,5;14;6,25;NA;NA;15;8,36990878552429;0,0107886897857369
578;2006;3;5;5;"1";165;"KS";328,5;14;7,8;NA;NA;15;9,83720938725728;0,0210085621244898
578;2011;4;5;5;"1";165;"KS";328,5;14;10,65;NA;NA;15;12,3526135913439;0,0508972175840708
578;2016;5;5;5;"1";165;"KS";328,5;14;13,35;NA;NA;15;16,4136709161714;0,10675210217727
578;2006;3;5;5;"1";166;"KS";50;9,9;7,4;NA;NA;15;9,57988668003547;0,0182471683950749
578;2011;4;5;5;"1";166;"KS";50;9,9;9,7;NA;NA;15;11,7738084800327;0,0400508708255447
578;2016;5;5;5;"1";166;"KS";50;9,9;11,2;NA;NA;15;15,5491125184227;0,0713288206017795
578;2006;3;5;5;"1";167;"KU";75;9,2;6;NA;NA;15;6,29555364744495;0,0107893574990368
578;2011;4;5;5;"1";167;"KU";75;9,2;7,75;NA;NA;15;6,88200966519201;0,0192620487258143
578;2016;5;5;5;"1";167;"KU";75;9,2;8,65;NA;NA;15;9,18539223982861;0,0299905668905547
578;2006;3;5;5;"1";168;"KU";99;10;7;NA;NA;15;7,1800179772542;0,0162241085750645
578;2011;4;5;5;"1";168;"KU";99;10;10,6;NA;NA;15;9,9061646284094;0,0477603493258595
578;2016;5;5;5;"1";168;"KU";99;10;12,95;NA;NA;15;12,4045422693993;0,0855088932578644
578;2006;3;5;5;"1";169;"KU";162;6,6;5;NA;NA;15;5,33199103373609;0,00683996874307504
578;2011;4;5;5;"1";169;"KU";162;6,6;7,6;NA;NA;15;6,7200246504552;0,0181955961598549
578;2016;5;5;5;"1";169;"KU";162;6,6;9,35;NA;NA;15;9,78975337363553;0,0368497387324825
578;2006;3;5;5;"1";170;"KU";155;7,8;7,25;NA;NA;15;7,38861874769128;0,0177884215388683
578;2011;4;5;5;"1";170;"KU";155;7,8;11,2;NA;NA;15;10,5174938293;0,0559326662775233
578;2016;5;5;5;"1";170;"KU";155;7,8;13,35;NA;NA;15;12,6508409419668;0,092342799316824
578;2006;3;5;5;"1";171;"KU";179;2,9;4,35;NA;NA;15;4,66808883787981;0,00492782401509426
578;2011;4;5;5;"1";171;"KU";179;2,9;7;NA;NA;15;6,07336807577548;0,0143184387543138
578;2016;5;5;5;"1";171;"KU";179;2,9;9,15;NA;NA;15;9,62059390463625;0,0348063003886998
578;2006;3;5;5;"1";172;"KU";327;9,9;6,45;NA;NA;15;6,70353058074316;0,0130743112156908
578;2011;4;5;5;"1";172;"KU";327;9,9;10,6;NA;NA;15;9,9061646284094;0,0477603493258595
578;2016;5;5;5;"1";172;"KU";327;9,9;13,85;NA;NA;15;12,9480277813348;0,101295591665132
578;2006;3;5;5;"1";173;"KU";342;8,8;4,6;NA;NA;15;4,92644446835542;0,00561810807528755
578;2011;4;5;5;"1";173;"KU";342;8,8;8,15;NA;NA;15;7,31380047967902;0,0223035047570932
578;2016;5;5;5;"1";173;"KU";342;8,8;10,2;NA;NA;15;10,478415864089;0,0462928264483968
578;2006;3;5;5;"1";174;"KU";351;13,7;4,65;4,7;NA;15;4,97769054697161;0,00576288311506061
578;2011;4;5;5;"1";174;"KU";351;13,7;7,4;6,8;NA;15;6,50414967035516;0,0168349754475313
578;2016;5;5;5;"1";174;"KU";351;13,7;9,6;9,7;NA;15;9,99733082077678;0,039499104003895
578;2016;5;5;5;"1";175;"KU";65;8,4;7;NA;NA;15;7,61993652749458;0,01698165574844
578;2016;5;5;5;"1";176;"KU";178;4,5;7,95;NA;NA;15;8,54581014708517;0,0239400797691017
578;2016;5;5;5;"1";177;"RE";322,5;9,1;8,8;16;NA;15;15,3465096381269;0,046429478003432
578;2016;5;5;5;"1";178;"RE";298;3,7;5,05;NA;NA;15;8,89685534315453;0,0113176199063061
578;2016;5;5;5;"1";179;"RE";357;4,2;5,85;NA;NA;15;10,4303786161958;0,0161733768538731
578;2016;5;5;5;"1";180;"RE";351;8,4;7,95;NA;NA;15;14,0525561449006;0,0355555846765027
578;2016;5;5;5;"1";181;"RE";350;8,4;9,2;NA;NA;15;15,922794088986;0,0521909856631176
578;2016;5;5;5;"1";182;"RE";9;8,1;10,8;NA;NA;15;18,0349530538592;0,0795233949302461
578;2016;5;5;5;"1";183;"RE";12;6,1;6,6;NA;NA;15;11,7940735857971;0,0219357932017547
579;1996;1;5;1;"1";1;"KS";0;6,3;3,95;NA;NA;8;6,25855191629459;0,00225878756210614
579;2001;2;5;1;"K";1;"KS";0;6,3;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";1;"KS";0;6,3;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";1;"KS";0;6,3;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";1;"KS";0;6,3;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";2;"KU";1;2,8;8,95;10;NA;8;8,85455833316336;0,0311787010353283
579;2001;2;5;5;"1";2;"KU";1;2,8;12,8;11,6;NA;18;12,8850694630665;0,086244727873094
579;2006;3;5;5;"1";2;"KU";1;2,8;17,05;14,3;NA;20;16,6109604791753;0,18933766204403
579;2011;4;5;5;"1";2;"KU";1;2,8;21,05;16,8;NA;20;19,4860047086965;0,330982491009735
579;2016;5;5;5;"1";2;"KU";1;2,8;25,45;21,3;NA;20;22,0822394401238;0,539505715965599
579;1996;1;5;5;"1";3;"KS";5;7,1;6,05;8;NA;8;8,42366518629993;0,0101251862360873
579;2001;2;5;5;"1";3;"KS";5;7,1;7,7;9,6;NA;18;10,3335829751889;0,0216183586080577
579;2006;3;5;5;"1";3;"KS";5;7,1;8,45;10,2;NA;20;11,1408470952904;0,0284739004641785
579;2011;4;5;5;"1";3;"KS";5;7,1;8,9;11;NA;20;11,707142255726;0,0334090406171774
579;2016;5;5;5;"1";3;"KS";5;7,1;9;15,1;NA;20;14,5441624429908;0,0430604642627635
579;1996;1;5;5;"1";4;"KU";6;2,8;9,65;NA;NA;8;9,62970766732318;0,0387256485870785
579;2001;2;5;5;"1";4;"KU";6;2,8;14,2;NA;NA;18;14,1962019900991;0,115036501260222
579;2006;3;5;5;"1";4;"KU";6;2,8;18,6;NA;NA;20;17,7911268662143;0,238933538842332
579;2011;4;5;5;"1";4;"KU";6;2,8;23,4;NA;NA;20;20,9375695970579;0,435354830264511
579;2016;5;5;5;"1";4;"KU";6;2,8;28,6;NA;NA;20;23,6511382373851;0,723705788912027
579;1996;1;5;1;"1";5;"KS";19;6;4,95;NA;NA;8;7,38987002050451;0,00535598211834538
579;2001;2;5;1;"K";5;"KS";19;6;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";5;"KS";19;6;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";5;"KS";19;6;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";5;"KS";19;6;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";6;"KS";20;1,8;4,05;6,5;NA;8;6,3809066679231;0,00251644606559286
579;2001;2;5;1;"K";6;"KS";20;1,8;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";6;"KS";20;1,8;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";6;"KS";20;1,8;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";6;"KS";20;1,8;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";7;"KS";22;5,4;2,6;NA;NA;8;4,39459347459422;0,0024344619807777
579;2001;2;5;1;"K";7;"KS";22;5,4;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";7;"KS";22;5,4;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";7;"KS";22;5,4;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";7;"KS";22;5,4;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";8;"KS";24;5,5;3,75;NA;NA;8;6,00736355210016;0,00177762811854911
579;2001;2;5;1;"K";8;"KS";24;5,5;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";8;"KS";24;5,5;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";8;"KS";24;5,5;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";8;"KS";24;5,5;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";9;"KS";24;6,5;3,75;NA;NA;8;6,00736355210016;0,00177762811854911
579;2001;2;5;1;"K";9;"KS";24;6,5;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";9;"KS";24;6,5;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";9;"KS";24;6,5;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";9;"KS";24;6,5;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";10;"KS";25;6,9;7,6;10,5;NA;8;9,58885445552871;0,0193232192385345
579;2001;2;5;5;"1";10;"KS";25;6,9;10,85;13;NA;18;11,9056401270445;0,0508740351948032
579;2006;3;5;5;"1";10;"KS";25;6,9;13,4;15,9;NA;20;14,4223533191595;0,0945022293303329
579;2011;4;5;5;"1";10;"KS";25;6,9;15,65;16,8;NA;20;16,0399391728694;0,143059448495232
579;2016;5;5;5;"1";10;"KS";25;6,9;18,55;21,8;NA;20;19,9968283689754;0,248597748243069
579;1996;1;5;1;"1";11;"KS";28;5,8;3,25;NA;NA;8;5,34095955119138;0,00385395396172505
579;2001;2;5;1;"K";11;"KS";28;5,8;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";11;"KS";28;5,8;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";11;"KS";28;5,8;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";11;"KS";28;5,8;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";12;"KS";42;6,2;7,5;NA;NA;8;9,52218706579679;0,0186414379923667
579;2001;2;5;5;"1";12;"KS";42;6,2;11;NA;NA;18;11,9641160182165;0,0525756269854344
579;2006;3;5;5;"1";12;"KS";42;6,2;13,2;NA;NA;20;14,320374169147;0,0910561571619789
579;2011;4;5;5;"1";12;"KS";42;6,2;15,2;NA;NA;20;15,8296120437168;0,133252702541335
579;2016;5;5;5;"1";12;"KS";42;6,2;16,9;NA;NA;20;19,3820731373955;0,200618750148758
579;1996;1;5;1;"1";13;"KS";42;4,1;4;NA;NA;8;6,3199969683591;0,00238618814152203
579;2001;2;5;1;"K";13;"KS";42;4,1;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";13;"KS";42;4,1;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";13;"KS";42;4,1;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";13;"KS";42;4,1;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";14;"KS";43;2,4;2,85;NA;NA;8;4,76868348964696;0,00293663926920503
579;2001;2;5;1;"K";14;"KS";43;2,4;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";14;"KS";43;2,4;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";14;"KS";43;2,4;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";14;"KS";43;2,4;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";15;"KS";46;5,2;3;NA;NA;8;4,98723904722507;0,00326414032342884
579;2001;2;5;1;"K";15;"KS";46;5,2;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";15;"KS";46;5,2;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";15;"KS";46;5,2;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";15;"KS";46;5,2;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";16;"KS";48;4,6;4,5;9;NA;8;6,90556088449737;0,00381831426629698
579;2001;2;5;1;"K";16;"KS";48;4,6;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";16;"KS";48;4,6;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";16;"KS";48;4,6;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";16;"KS";48;4,6;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";17;"KS";50;8;7,3;NA;NA;8;9,38564978512499;0,0173145761318271
579;2001;2;5;1;"K";17;"KS";50;8;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";17;"KS";50;8;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";17;"KS";50;8;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";17;"KS";50;8;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";18;"KS";51;7,7;5,4;NA;NA;8;7,8369829418482;0,00713252739121988
579;2001;2;5;1;"K";18;"KS";51;7,7;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";18;"KS";51;7,7;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";18;"KS";51;7,7;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";18;"KS";51;7,7;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";19;"KS";54;3,1;4,45;NA;NA;8;6,8493132831513;0,00366208154704655
579;2001;2;5;1;"K";19;"KS";54;3,1;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";19;"KS";54;3,1;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";19;"KS";54;3,1;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";19;"KS";54;3,1;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";20;"KS";55;5,1;4,75;NA;NA;8;7,17940589694696;0,00464324898505955
579;2001;2;5;5;"1";20;"KS";55;5,1;7,05;NA;NA;18;9,89983358397268;0,017115101677161
579;2006;3;5;5;"1";20;"KS";55;5,1;8,3;NA;NA;20;11,0099107624133;0,027091998887885
579;2011;4;5;5;"1";20;"KS";55;5,1;9,6;NA;NA;20;12,3074449722186;0,0410959045963286
579;2016;5;5;5;"1";20;"KS";55;5,1;9,85;NA;NA;20;15,2943932374957;0,0543278963579989
579;1996;1;5;5;"1";21;"KS";58;6,3;5,3;NA;NA;8;7,74067273477619;0,00671696274732723
579;2001;2;5;5;"1";21;"KS";58;6,3;8,9;NA;NA;18;11,0220207464589;0,0313075187980792
579;2006;3;5;5;"1";21;"KS";58;6,3;10,55;NA;NA;20;12,7520873663434;0,0516106716465985
579;2011;4;5;5;"1";21;"KS";58;6,3;12,8;NA;NA;20;14,5516602630365;0,0870155793545899
579;2016;5;5;5;"1";21;"KS";58;6,3;16,45;NA;NA;20;19,1984373613053;0,188441609673682
579;1996;1;5;1;"1";22;"KS";59;7,6;3,75;NA;NA;8;6,00736355210016;0,00177762811854911
579;2001;2;5;1;"K";22;"KS";59;7,6;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";22;"KS";59;7,6;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";22;"KS";59;7,6;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";22;"KS";59;7,6;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";23;"RE";75;2,1;2,5;NA;NA;8;3,82609913492076;0,00202838258264175
579;2001;2;5;1;"K";23;"RE";75;2,1;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";23;"RE";75;2,1;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";23;"RE";75;2,1;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";23;"RE";75;2,1;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";24;"KS";76;4,7;4,7;NA;NA;8;7,12560835972678;0,00447241096103351
579;2001;2;5;5;"1";24;"KS";76;4,7;7,25;NA;NA;18;10,0384634365082;0,0184450976294412
579;2006;3;5;5;"1";24;"KS";76;4,7;8,2;NA;NA;20;10,9213017685581;0,0261905820465223
579;2011;4;5;5;"1";24;"KS";76;4,7;9,4;NA;NA;20;12,1405927692449;0,038814349202695
579;2016;5;5;5;"1";24;"KS";76;4,7;9,85;NA;NA;20;15,2943932374957;0,0543278963579989
579;1996;1;5;1;"1";25;"KS";76;4,8;3;NA;NA;8;4,98723904722507;0,00326414032342884
579;2001;2;5;1;"K";25;"KS";76;4,8;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";25;"KS";76;4,8;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";25;"KS";76;4,8;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";25;"KS";76;4,8;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";26;"KS";79;2,9;3;NA;NA;8;4,98723904722507;0,00326414032342884
579;2001;2;5;1;"K";26;"KS";79;2,9;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";26;"KS";79;2,9;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";26;"KS";79;2,9;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";26;"KS";79;2,9;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";27;"KS";79;4,4;4,65;NA;NA;8;7,07132941672772;0,00430450283513115
579;2001;2;5;1;"K";27;"KS";79;4,4;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";27;"KS";79;4,4;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";27;"KS";79;4,4;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";27;"KS";79;4,4;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";28;"RE";81;4,4;2,65;NA;NA;8;4,10613338731728;0,00232438243938183
579;2001;2;5;1;"K";28;"RE";81;4,4;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";28;"RE";81;4,4;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";28;"RE";81;4,4;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";28;"RE";81;4,4;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";29;"KS";82;3,6;6,05;9,5;NA;8;8,42366518629993;0,0101251862360873
579;2001;2;5;5;"1";29;"KS";82;3,6;9,8;11,8;NA;18;11,4607316967946;0,0397492368580536
579;2006;3;5;5;"1";29;"KS";82;3,6;12,85;13,8;NA;20;14,1369791914061;0,0851845154044827
579;2011;4;5;5;"1";29;"KS";82;3,6;16,7;15,1;NA;20;16,5002763634709;0,167344610774399
579;2016;5;5;5;"1";29;"KS";82;3,6;20,95;20,1;NA;20;20,7542131215493;0,327738520752868
579;1996;1;5;1;"1";30;"KS";96;2,1;4,4;NA;NA;8;6,79256301855112;0,00350875601240108
579;2001;2;5;1;"K";30;"KS";96;2,1;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";30;"KS";96;2,1;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";30;"KS";96;2,1;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";30;"KS";96;2,1;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";31;"KS";105;6,9;2,75;NA;NA;8;4,62046749566012;0,00272924023610748
579;2001;2;5;1;"K";31;"KS";105;6,9;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";31;"KS";105;6,9;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";31;"KS";105;6,9;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";31;"KS";105;6,9;NA;NA;NA;20;NA;NA
579;1996;1;5;1;"1";32;"KS";105;7,3;2,6;NA;NA;8;4,39459347459422;0,0024344619807777
579;2001;2;5;1;"K";32;"KS";105;7,3;NA;NA;NA;18;NA;NA
579;2006;3;5;1;"K";32;"KS";105;7,3;NA;NA;NA;20;NA;NA
579;2011;4;5;1;"K";32;"KS";105;7,3;NA;NA;NA;20;NA;NA
579;2016;5;5;1;"K";32;"KS";105;7,3;NA;NA;NA;20;NA;NA
579;1996;1;5;5;"1";33;"KS";107;6;5,85;NA;NA;8;8,25012818289936;0,00915038163265797
579;2001;2;5;5;"1";33;"KS";107;6;8,1;NA;NA;18;10,5779466653758;0,0246495242625543
579;2006;3;5;5;"1";33;"KS";107;6;9,9;NA;NA;20;12,2941366995935;0,0436886823726285
579;2011;4;5;5;"1";33;"KS";107;6;11,35;NA;NA;20;13,6251994107318;0,0639992817055366
579;2016;5;5;5;"1";33;"KS";107;6;12,25;NA;NA;20;17,0413362498541;0,0934963276444587
579;1996;1;5;1;"1";34;"KS";107;7,2;4,75;NA;NA;8;7,17940589694696;0,00464324898505955
579;2001;2;5;1;"K";34;"KS";107;7,2;NA;NA;NA;18;NA;NA
