"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
432;2000;1;4;1;"1";71;"LV";185,5;3,6;15,6;19,8;NA;15;20,4097285742443;0,184630185202313
432;2005;2;4;1;"S";71;"LV";185,5;3,6;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";71;"LV";185,5;3,6;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"K";71;"LV";185,5;3,6;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";72;"LV";191;4,5;6,25;9,2;NA;15;NA;NA
432;2005;2;4;3;"2";72;"LV";191;4,5;6,35;6,7;"MEHH. VIG.";15;NA;NA
432;2010;3;4;3;"2";72;"LV";191;4,5;6,25;NA;"53";15;NA;NA
432;2015;4;4;3;"K";72;"LV";191;4,5;NA;NA;"53";15;NA;NA
432;2000;1;4;3;"2";73;"PN";180;5,1;11,35;11,9;NA;15;NA;NA
432;2005;2;4;3;"2";73;"PN";180;5,1;13,2;14,3;NA;15;NA;NA
432;2010;3;4;3;"2";73;"PN";180;5,1;14,15;16,6;NA;15;NA;NA
432;2015;4;4;3;"K";73;"PN";180;5,1;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";74;"KS";175;6;24,75;24;NA;15;24,3338333202075;0,531182244343924
432;2005;2;4;3;"1";74;"KS";175;6;26,3;26;NA;15;26,5546956108761;0,651497011444405
432;2010;3;4;3;"1";74;"KS";175;6;27,35;27,5;NA;15;27,5049630888137;0,728073373328076
432;2015;4;4;3;"K";74;"KS";175;6;NA;NA;NA;15;NA;NA
432;2000;1;4;1;"1";75;"LV";165;6,4;17,7;23,6;NA;15;21,7766132168589;0,252354778333812
432;2005;2;4;1;"S";75;"LV";165;6,4;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";75;"LV";165;6,4;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"K";75;"LV";165;6,4;NA;NA;NA;15;NA;NA
432;2000;1;4;1;"1";76;"LV";165;6,8;18,65;20,8;NA;15;22,3278136954396;0,286832092748482
432;2005;2;4;1;"S";76;"LV";165;6,8;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";76;"LV";165;6,8;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"K";76;"LV";165;6,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";77;"KS";182,5;13,4;19,5;NA;NA;15;22,2592419254623;0,30455517003985
432;2005;2;4;3;"1";77;"KS";182,5;13,4;20,95;NA;NA;15;24,1335236186399;0,379475338665657
432;2010;3;4;3;"1";77;"KS";182,5;13,4;20,45;NA;NA;15;24,904894857736;0,373142985053806
432;2015;4;4;3;"K";77;"KS";182,5;13,4;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";78;"KS";181;12,9;17,95;NA;NA;15;21,4860535837698;0,249943244225475
432;2005;2;4;3;"1";78;"KS";181;12,9;18,75;NA;NA;15;22,8764451058637;0,289567502465576
432;2010;3;4;3;"1";78;"KS";181;12,9;19,5;NA;NA;15;24,4429017610358;0,333694341094307
432;2015;4;4;3;"K";78;"KS";181;12,9;NA;NA;NA;15;NA;NA
432;2000;1;4;2;"1";79;"LV";188;10,2;19,05;NA;NA;15;22,5488342456574;0,302069384633432
432;2005;2;4;2;"1";79;"LV";188;10,2;19,8;NA;NA;15;23,7231254735566;0,342349743124518
432;2010;3;4;2;"T";79;"LV";188;10,2;NA;NA;NA;15;NA;NA
432;2015;4;4;2;"K";79;"LV";188;10,2;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";80;"LV";196,5;8,1;19,35;19,7;NA;15;22,7105354385153;0,313778333754777
432;2005;2;4;3;"1";80;"LV";196,5;8,1;20,35;23,7;NA;15;23,9286029915491;0,36466558214992
432;2010;3;4;3;"1";80;"LV";196,5;8,1;20,15;22,3;NA;15;23,3084563315742;0,348761144358425
432;2015;4;4;3;"K";80;"LV";196,5;8,1;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";81;"KS";195;11,4;10,5;NA;NA;15;16,0144179589613;0,064680515397289
432;2005;2;4;3;"1";81;"KS";195;11,4;10,9;NA;NA;15;16,3237038026369;0,0710341855492457
432;2010;3;4;3;"1";81;"KS";195;11,4;10,8;NA;NA;15;18,0458493968673;0,0772921939824899
432;2015;4;4;3;"K";81;"KS";195;11,4;NA;NA;NA;15;NA;NA
432;2000;1;4;1;"1";82;"LV";203,5;11,7;19,5;NA;NA;15;22,7901169176079;0,319723242761628
432;2005;2;4;1;"S";82;"LV";203,5;11,7;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";82;"LV";203,5;11,7;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"K";82;"LV";203,5;11,7;NA;NA;NA;15;NA;NA
432;2000;1;4;1;"1";83;"LV";207,5;11,9;18,85;NA;NA;15;22,4391113606386;0,294397261338715
432;2005;2;4;1;"S";83;"LV";207,5;11,9;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";83;"LV";207,5;11,9;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"M";83;"LV";207,5;11,9;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";84;"KS";207,5;13,1;14,65;NA;NA;15;19,4916478983825;0,152212023285483
432;2005;2;4;3;"1";84;"KS";207,5;13,1;14,95;NA;NA;15;20,193240047338;0,164060844503359
432;2010;3;4;3;"1";84;"KS";207,5;13,1;15,65;NA;NA;15;22,1871117444982;0,197024380728069
432;2015;4;4;3;"K";84;"KS";207,5;13,1;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";85;"KS";207,5;13,5;18;19,5;NA;15;21,5124265067919;0,251617774645364
432;2005;2;4;3;"1";85;"KS";207,5;13,5;19,1;21,1;NA;15;23,0890395098673;0,303020474268293
432;2010;3;4;3;"1";85;"KS";207,5;13,5;20,05;24,2;NA;15;24,7142339565579;0,356256025211539
432;2015;4;4;3;"K";85;"KS";207,5;13,5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";86;"KS";208;13,5;18,05;NA;NA;15;21,5386988993836;0,253298108093168
432;2005;2;4;3;"1";86;"KS";208;13,5;19,05;NA;NA;15;23,0589789099136;0,301078958052878
432;2010;3;4;3;"1";86;"KS";208;13,5;19,55;NA;NA;15;24,4680214015966;0,335713941198257
432;2015;4;4;3;"K";86;"KS";208;13,5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";87;"LV";217,5;9,2;20,45;NA;NA;15;23,2753820409233;0,358777231809512
432;2005;2;4;3;"1";87;"LV";217,5;9,2;20,55;NA;NA;15;24,0011888656484;0,372963452702423
432;2010;3;4;3;"1";87;"LV";217,5;9,2;21,2;NA;NA;15;23,5543903629956;0,390032233346241
432;2015;4;4;3;"K";87;"LV";217,5;9,2;NA;NA;NA;15;NA;NA
432;2000;1;4;4;"1";88;"PN";227;11,3;12,55;NA;NA;15;14,0192527560026;0,0805713226863693
432;2005;2;4;4;"1";88;"PN";227;11,3;13,8;NA;NA;15;15,8383754367775;0,11002463657745
432;2010;3;4;4;"1";88;"PN";227;11,3;14,6;NA;NA;15;16,8144450733622;0,130579964967668
432;2015;4;4;4;"1";88;"PN";227;11,3;16,35;NA;NA;15;17,3588594967488;0,168641039645475
432;2000;1;4;3;"2";89;"KU";211;6,6;14,25;12,8;NA;15;NA;NA
432;2005;2;4;3;"2";89;"KU";211;6,6;14,65;12,2;NA;15;NA;NA
432;2010;3;4;3;"2";89;"KU";211;6,6;14,5;12,9;NA;15;NA;NA
432;2015;4;4;3;"K";89;"KU";211;6,6;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";90;"KS";207;3,7;19,95;22,2;NA;15;22,4676980482509;0,321457459629084
432;2005;2;4;3;"1";90;"KS";207;3,7;21,3;24,7;NA;15;24,3173023478688;0,394953810669833
432;2010;3;4;3;"1";90;"KS";207;3,7;21,7;22,6;NA;15;25,4671557621658;0,428514560053006
432;2015;4;4;3;"K";90;"KS";207;3,7;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";91;"PN";207;2,3;12,05;14,2;NA;15;13,9955519420279;0,0741483680174715
432;2005;2;4;3;"1";91;"PN";207;2,3;14,05;15,6;NA;15;15,86524452129;0,114213912343002
432;2010;3;4;3;"1";91;"PN";207;2,3;15,5;16,5;NA;15;16,8558561502401;0,147380332118729
432;2015;4;4;3;"K";91;"PN";207;2,3;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";92;"PN";207;1,8;5,25;10,8;NA;15;NA;NA
432;2005;2;4;3;"2";92;"PN";207;1,8;5,6;5,3;"MEHH. VIG.";15;NA;NA
432;2010;3;4;3;"2";92;"PN";207;1,8;4,9;NA;"53";15;NA;NA
432;2015;4;4;3;"K";92;"PN";207;1,8;NA;NA;"53";15;NA;NA
432;2000;1;4;3;"1";93;"KS";253;2,7;30,25;26,5;NA;15;25,8921340296972;0,837917776916281
432;2005;2;4;3;"1";93;"KS";253;2,7;31,85;28,8;NA;15;28,4066273987195;1,01422316517522
432;2010;3;4;3;"1";93;"KS";253;2,7;34,1;28,9;NA;15;29,2101557737102;1,19210840998706
432;2015;4;4;3;"K";93;"KS";253;2,7;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";94;"PN";253;3,5;9,25;10,6;NA;15;NA;NA
432;2005;2;4;3;"2";94;"PN";253;3,5;9,95;13,2;NA;15;NA;NA
432;2010;3;4;3;"2";94;"PN";253;3,5;10,5;14,4;NA;15;NA;NA
432;2015;4;4;3;"K";94;"PN";253;3,5;NA;NA;NA;15;NA;NA
432;2000;1;4;4;"1";95;"PN";234;7;13,15;12,7;NA;15;14,0453827922022;0,0886293962861286
432;2005;2;4;4;"1";95;"PN";234;7;14,4;15,6;NA;15;15,9013979853567;0,12020963306355
432;2010;3;4;4;"1";95;"PN";234;7;15,95;15,6;NA;15;16,8748583485542;0,1561603895564
432;2015;4;4;4;"1";95;"PN";234;7;17,95;16,8;NA;15;17,4231344075108;0,203658685618713
432;2000;1;4;3;"1";96;"KS";239,5;6,2;20,6;19,8;NA;15;22,7572209241709;0,346705266539411
432;2005;2;4;3;"1";96;"KS";239,5;6,2;22,15;21;NA;15;24,7469740998148;0,433891251605235
432;2010;3;4;3;"1";96;"KS";239,5;6,2;22,85;22,2;NA;15;25,9435844561818;0,482939801576889
432;2015;4;4;3;"K";96;"KS";239,5;6,2;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";97;"KU";243,5;6,5;10,25;9,9;NA;15;NA;NA
432;2005;2;4;3;"2";97;"KU";243,5;6,5;10,2;10,6;NA;15;NA;NA
432;2010;3;4;3;"2";97;"KU";243,5;6,5;9,9;11;NA;15;NA;NA
432;2015;4;4;3;"K";97;"KU";243,5;6,5;NA;NA;NA;15;NA;NA
432;2000;1;4;4;"1";98;"PN";252;6,6;9,75;13,6;NA;15;13,8564184911971;0,0480232251030511
432;2005;2;4;4;"1";98;"PN";252;6,6;10,3;14,8;NA;15;15,3376975182238;0,0595468069598842
432;2010;3;4;4;"1";98;"PN";252;6,6;11,15;16,9;NA;15;16,5962323400426;0,0755632295709607
432;2015;4;4;4;"1";98;"PN";252;6,6;12,85;17;NA;15;17,164559840914;0,103517176227026
432;2000;1;4;2;"1";99;"KU";258;7;6,25;NA;NA;15;7,03758228585214;0,0127363757983757
432;2005;2;4;2;"1";99;"KU";258;7;6,55;6,6;NA;15;6,18064467455066;0,0126921205485751
432;2010;3;4;2;"T";99;"KU";258;7;NA;NA;NA;15;NA;NA
432;2015;4;4;2;"M";99;"KU";258;7;NA;NA;NA;15;NA;NA
432;2000;1;4;4;"1";100;"PN";256;7,3;12,2;15,4;NA;15;14,0028598819341;0,0760473712434418
432;2005;2;4;4;"1";100;"PN";256;7,3;12,6;16,8;NA;15;15,6956797017899;0,0909993967420109
432;2010;3;4;4;"1";100;"PN";256;7,3;13,8;18,1;NA;15;16,7732471831094;0,116496735050791
432;2015;4;4;4;"1";100;"PN";256;7,3;15,35;18,1;NA;15;17,3120992652575;0,148426736563126
432;2000;1;4;4;"1";101;"PN";245,5;10,1;12,25;NA;NA;15;14,0052573118395;0,0766856834167948
432;2005;2;4;4;"1";101;"PN";245,5;10,1;13,35;NA;NA;15;15,7876560330891;0,102680047564913
432;2010;3;4;4;"1";101;"PN";245,5;10,1;14,5;NA;NA;15;16,809536286285;0,128775788777245
432;2015;4;4;4;"1";101;"PN";245,5;10,1;16,35;NA;NA;15;17,3588594967488;0,168641039645475
432;2000;1;4;4;"1";102;"KS";240;12,6;12,25;NA;NA;15;17,6451808644517;0,0968397904436932
432;2005;2;4;4;"1";102;"KS";240;12,6;12,6;NA;NA;15;18,1033790654841;0,105051868644137
432;2010;3;4;4;"1";102;"KS";240;12,6;12,45;NA;NA;15;19,6690731496158;0,111536060678294
432;2015;4;4;4;"1";102;"KS";240;12,6;13,1;NA;NA;15;17,0630031877128;0,106900924179857
432;2000;1;4;4;"1";103;"HB";237;13,3;19,2;NA;NA;15;25,5019585120196;0,344531654328515
432;2005;2;4;4;"1";103;"HB";237;13,3;21;NA;NA;15;26,5799684652321;0,429143212762481
432;2010;3;4;4;"1";103;"HB";237;13,3;23,9;NA;NA;15;28,0724145493624;0,586662852368941
432;2015;4;4;4;"1";103;"HB";237;13,3;28,05;NA;NA;15;29,8046417484402;0,857985924696383
432;2000;1;4;4;"1";104;"KS";247,5;14,8;6,7;NA;NA;15;11,3189306462455;0,0179805951165283
432;2005;2;4;4;"1";104;"KS";247,5;14,8;9,8;NA;NA;15;15,0298908280203;0,0528130187793398
432;2010;3;4;4;"1";104;"KS";247,5;14,8;9,8;NA;NA;15;16,9240505805533;0,0597459934720852
432;2015;4;4;4;"1";104;"KS";247,5;14,8;10,25;NA;NA;15;14,4874271429295;0,0555928923729157
432;2000;1;4;4;"1";105;"KS";247,5;14,5;12,65;11,9;NA;15;17,9814348281458;0,105158430884083
432;2005;2;4;4;"1";105;"KS";247,5;14,5;12,95;13,8;NA;15;18,439949835116;0,112952298179873
432;2010;3;4;4;"1";105;"KS";247,5;14,5;12,6;15,4;NA;15;19,8042216411377;0,11497879011312
432;2015;4;4;4;"1";105;"KS";247,5;14,5;12,7;NA;NA;15;16,7392979160673;0,0986221270512394
432;2000;1;4;4;"1";106;"KS";248;14,1;9,85;NA;NA;15;15,3341369583678;0,0544747351378513
432;2005;2;4;4;"1";106;"KS";248;14,1;10,35;NA;NA;15;15,691789326471;0,0615561377268888
432;2010;3;4;4;"1";106;"KS";248;14,1;9,95;NA;NA;15;17,0997187356541;0,0622249978909664
432;2015;4;4;4;"1";106;"KS";248;14,1;10,05;NA;NA;15;14,2806848152;0,0526559192578365
432;2000;1;4;4;"1";107;"KS";249;14,1;7,75;NA;NA;15;12,8036206215683;0,0278035331518911
432;2005;2;4;4;"1";107;"KS";249;14,1;7,8;NA;NA;15;12,3478240935969;0,0270674739606321
432;2010;3;4;4;"1";107;"KS";249;14,1;7,85;NA;NA;15;14,3702358510549;0,0323584249797475
432;2015;4;4;4;"1";107;"KS";249;14,1;7,8;NA;NA;15;11,6716742405999;0,0254357093027639
432;2000;1;4;4;"1";108;"KS";251;13,1;19,35;NA;NA;15;22,188234134034;0,299025895261217
432;2005;2;4;4;"1";108;"KS";251;13,1;20,3;NA;NA;15;23,7809896382393;0,351586575091015
432;2010;3;4;4;"1";108;"KS";251;13,1;21,25;NA;NA;15;25,2703602210102;0,408126747029716
432;2015;4;4;4;"1";108;"KS";251;13,1;22,6;NA;NA;15;22,4001207222355;0,409846621261036
432;2000;1;4;4;"1";109;"KS";257;13,3;8,3;NA;NA;15;13,5198528646463;0,0338713564282613
432;2005;2;4;4;"1";109;"KS";257;13,3;8,65;NA;NA;15;13,5425897574355;0,0368679500671736
432;2010;3;4;4;"1";109;"KS";257;13,3;8,4;NA;NA;15;15,1446950145484;0,0391815191614005
432;2015;4;4;4;"1";109;"KS";257;13,3;8,55;NA;NA;15;12,6023035474167;0,0333362885884935
432;2000;1;4;4;"1";110;"KS";261;14,8;17,4;19,7;NA;15;21,1891539804115;0,231906195525053
432;2005;2;4;4;"1";110;"KS";261;14,8;18,3;20,2;NA;15;22,5954840802712;0,272742311816955
432;2010;3;4;4;"1";110;"KS";261;14,8;19,1;20,3;NA;15;24,2385697972815;0,317763941289617
432;2015;4;4;4;"1";110;"KS";261;14,8;20,05;21,7;NA;15;21,3062235057761;0,308291917262511
432;2000;1;4;4;"1";111;"KS";262;14,4;20,85;NA;NA;15;22,8650979626269;0,356678420940699
432;2005;2;4;4;"1";111;"KS";262;14,4;22,1;NA;NA;15;24,7223295908035;0,431547948083835
432;2010;3;4;4;"1";111;"KS";262;14,4;23,05;NA;NA;15;26,0227787819857;0,492746180473991
432;2015;4;4;4;"1";111;"KS";262;14,4;24,15;NA;NA;15;22,9825298539386;0,47890016467066
432;2000;1;4;4;"1";112;"PN";262,5;12,4;10,85;NA;NA;15;13,9300654789587;0,059816755013844
432;2005;2;4;4;"1";112;"PN";262,5;12,4;11,75;NA;NA;15;15,5783886314071;0,0786081088457111
432;2010;3;4;4;"1";112;"PN";262,5;12,4;13,2;NA;NA;15;16,739182279763;0,106459588044606
432;2015;4;4;4;"1";112;"PN";262,5;12,4;14,7;NA;NA;15;17,2784065344989;0,135977039936788
432;2000;1;4;4;"1";113;"HB";270;13,7;10,35;NA;NA;15;17,47063501521;0,0711305852913355
432;2005;2;4;4;"1";113;"HB";270;13,7;10,5;NA;NA;15;17,6612166941067;0,07386601646044
432;2010;3;4;4;"1";113;"HB";270;13,7;10,45;NA;NA;15;17,5979678043206;0,0729473208385801
432;2015;4;4;4;"1";113;"HB";270;13,7;10,9;NA;NA;15;18,1573721207778;0,0814647310580891
432;2000;1;4;4;"1";114;"HB";280;14,2;10,9;NA;NA;15;18,1573721207778;0,0814647310580891
432;2005;2;4;4;"1";114;"HB";280;14,2;11,8;NA;NA;15;19,2126883581955;0,100200211144725
432;2010;3;4;4;"1";114;"HB";280;14,2;11,95;NA;NA;15;19,3807686285381;0,103545861709047
432;2015;4;4;4;"1";114;"HB";280;14,2;13,15;NA;NA;15;20,6513508430238;0,132640517623893
432;2000;1;4;4;"1";115;"HB";283,5;12,3;15,1;20;NA;15;22,4665502252122;0,18890982425316
432;2005;2;4;4;"1";115;"HB";283,5;12,3;17,15;22,7;NA;15;24,0985836153086;0,260325551037413
432;2010;3;4;4;"1";115;"HB";283,5;12,3;19,6;24,1;NA;15;25,7529822832644;0,362468056982009
432;2015;4;4;4;"1";115;"HB";283,5;12,3;22,6;24,4;NA;15;27,4368461036435;0,512802327308746
432;2000;1;4;4;"2";116;"PN";281;10,4;9,5;NA;NA;15;NA;NA
432;2005;2;4;4;"2";116;"PN";281;10,4;9,5;NA;NA;15;NA;NA
432;2010;3;4;4;"2";116;"PN";281;10,4;10,75;NA;NA;15;NA;NA
432;2015;4;4;4;"2";116;"PN";281;10,4;12,35;NA;NA;15;NA;NA
432;2000;1;4;4;"1";117;"KS";258,5;9,1;18,1;NA;NA;15;21,564871315676;0,254984245294279
432;2005;2;4;4;"1";117;"KS";258,5;9,1;18,1;NA;NA;15;22,4677674301212;0,265434495055314
432;2010;3;4;4;"1";117;"KS";258,5;9,1;19,7;NA;NA;15;24,5428298538825;0,341810488468174
432;2015;4;4;4;"1";117;"KS";258,5;9,1;20,6;NA;NA;15;21,5581109478948;0,328930785687231
432;2000;1;4;3;"2";118;"KU";290;3,8;4,35;4,2;NA;15;NA;NA
432;2005;2;4;3;"2";118;"KU";290;3,8;4,15;4,1;NA;15;NA;NA
432;2010;3;4;3;"2";118;"KU";290;3,8;4,6;4,1;NA;15;NA;NA
432;2015;4;4;3;"K";118;"KU";290;3,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";119;"KU";290;5;5,7;6;NA;15;NA;NA
432;2005;2;4;3;"2";119;"KU";290;5;5,85;6;NA;15;NA;NA
432;2010;3;4;3;"2";119;"KU";290;5;5,85;6,5;NA;15;NA;NA
432;2015;4;4;3;"K";119;"KU";290;5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";120;"KS";288;5,8;20,15;21,3;NA;15;22,5582069139499;0,329121073102183
432;2005;2;4;3;"1";120;"KS";288;5,8;20,9;23,6;NA;15;24,1069303868268;0,377290510540528
432;2010;3;4;3;"1";120;"KS";288;5,8;21,4;25,7;NA;15;25,3366384864982;0,41486590470713
432;2015;4;4;3;"K";120;"KS";288;5,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";121;"KU";290;6,5;22;18;NA;15;17,975208189977;0,336673457780873
432;2005;2;4;3;"1";121;"KU";290;6,5;23,35;20,6;NA;15;19,5145398764184;0,407342857003201
432;2010;3;4;3;"1";121;"KU";290;6,5;24,3;18,4;NA;15;18,4227032222979;0,41926483698264
432;2015;4;4;3;"K";121;"KU";290;6,5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";122;"KU";296;9;11,6;NA;NA;15;NA;NA
432;2005;2;4;3;"2";122;"KU";296;9;12,6;NA;NA;15;NA;NA
432;2010;3;4;3;"2";122;"KU";296;9;13,05;NA;NA;15;NA;NA
432;2015;4;4;3;"K";122;"KU";296;9;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";123;"KS";294;9,8;14,45;NA;NA;15;19,3523297744328;0,147095295313724
432;2005;2;4;3;"1";123;"KS";294;9,8;14,9;NA;NA;15;20,1526611496831;0,162658573449161
432;2010;3;4;3;"1";123;"KS";294;9,8;14,45;NA;NA;15;21,3258006683128;0,161995075638338
432;2015;4;4;3;"K";123;"KS";294;9,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";124;"LV";291;12,2;11,2;NA;NA;15;16,6662068223217;0,0798289077079455
432;2005;2;4;3;"1";124;"LV";291;12,2;11,65;NA;NA;15;19,1703640320714;0,0974915294774115
432;2010;3;4;3;"1";124;"LV";291;12,2;12,3;NA;NA;15;20,4403370527499;0,114997487375909
432;2015;4;4;3;"K";124;"LV";291;12,2;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";125;"LV";306;11,8;16,55;22;NA;15;21,0553381950236;0,213826292197511
432;2005;2;4;3;"1";125;"LV";306;11,8;18,3;22,5;NA;15;23,1149695527684;0,285234932098665
432;2010;3;4;3;"1";125;"LV";306;11,8;21,8;24,2;NA;15;23,6857673539308;0,414678579432797
432;2015;4;4;3;"K";125;"LV";306;11,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";126;"KU";304;10,4;12;NA;NA;15;12,5189607518447;0,0740531741635404
432;2005;2;4;3;"1";126;"KU";304;10,4;12,75;NA;NA;15;12,4243545310266;0,0830128033803213
432;2010;3;4;3;"1";126;"KU";304;10,4;13,4;NA;NA;15;18,0016535335408;0,125865326891794
432;2015;4;4;3;"K";126;"KU";304;10,4;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";127;"KS";300;9,2;9,35;NA;NA;15;14,7798424489394;0,0472573285724898
432;2005;2;4;3;"1";127;"KS";300;9,2;9,5;NA;NA;15;14,6556846889019;0,0483508174561948
432;2010;3;4;3;"1";127;"KS";300;9,2;9,4;NA;NA;15;16,442035397505;0,0533975435623302
432;2015;4;4;3;"K";127;"KS";300;9,2;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";128;"KS";315;10,5;13,15;NA;NA;15;18,3847106654367;0,11606696424277
432;2005;2;4;3;"1";128;"KS";315;10,5;13,3;NA;NA;15;18,7671485974238;0,121161917932505
432;2010;3;4;3;"1";128;"KS";315;10,5;13,5;NA;NA;15;20,5765197772975;0,136796595634066
432;2015;4;4;3;"K";128;"KS";315;10,5;NA;NA;NA;15;NA;NA
432;2000;1;4;2;"2";129;"KU";315,5;9,1;10,25;NA;NA;15;NA;NA
432;2005;2;4;2;"2";129;"KU";315,5;9,1;10,3;NA;NA;15;NA;NA
432;2010;3;4;2;"S";129;"KU";315,5;9,1;NA;NA;NA;15;NA;NA
432;2015;4;4;2;"M";129;"KU";315,5;9,1;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";130;"KS";320,5;7,5;13,35;18,7;NA;15;18,5409590801042;0,120589526516295
432;2005;2;4;3;"1";130;"KS";320,5;7,5;13,2;19,8;NA;15;18,6745997554662;0,118784695267945
432;2010;3;4;3;"1";130;"KS";320,5;7,5;13,7;19,8;NA;15;20,7396275961892;0,141916079212957
432;2015;4;4;3;"K";130;"KS";320,5;7,5;NA;NA;NA;15;NA;NA
432;2000;1;4;2;"1";131;"KS";318;7,4;12,35;17,5;NA;15;17,7304191909997;0,0988855025367404
432;2005;2;4;2;"1";131;"KS";318;7,4;12,35;15,7;NA;15;17,8570415926086;0,0995973398937212
432;2010;3;4;2;"S";131;"KS";318;7,4;NA;NA;NA;15;NA;NA
432;2015;4;4;2;"M";131;"KS";318;7,4;NA;NA;NA;15;NA;NA
432;2000;1;4;1;"1";132;"LV";315;7;14,8;15,8;NA;15;19,8272394632077;0,161876929727038
432;2005;2;4;1;"S";132;"LV";315;7;NA;NA;NA;15;NA;NA
432;2010;3;4;1;"S";132;"LV";315;7;NA;NA;NA;15;NA;NA
432;2015;4;4;1;"M";132;"LV";315;7;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";133;"LV";315;6,5;16;21,7;NA;15;20,6873971141076;0,196634276041508
432;2005;2;4;3;"1";133;"LV";315;6,5;15,75;23,6;NA;15;21,8870888479927;0,200677225182159
432;2010;3;4;3;"1";133;"LV";315;6,5;15,75;24,5;NA;15;21,9870037365121;0,20152146814436
432;2015;4;4;3;"K";133;"LV";315;6,5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";134;"LM";325;1,8;15,2;16;NA;15;15,407915074535;0,136056539436219
432;2005;2;4;3;"1";134;"LM";325;1,8;16,1;16,8;NA;15;16,6803045933608;0,163650318689754
432;2010;3;4;3;"1";134;"LM";325;1,8;18,25;18,8;NA;15;18,4180202200557;0,229736897742091
432;2015;4;4;3;"K";134;"LM";325;1,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";135;"LM";313,5;2,5;10,55;16,6;NA;15;15,0086928131772;0,0649481843990764
432;2005;2;4;3;"1";135;"LM";313,5;2,5;11,75;16,9;NA;15;16,271470219294;0,0859442402500566
432;2010;3;4;3;"1";135;"LM";313,5;2,5;11,95;14,3;NA;15;15,7402339827756;0,0863387735826212
432;2015;4;4;3;"K";135;"LM";313,5;2,5;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";136;"KU";320;3,6;10,25;9,8;NA;15;NA;NA
432;2005;2;4;3;"2";136;"KU";320;3,6;10,6;9,5;NA;15;NA;NA
432;2010;3;4;3;"2";136;"KU";320;3,6;10,9;10,3;NA;15;NA;NA
432;2015;4;4;3;"K";136;"KU";320;3,6;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"1";137;"KS";330,5;3,5;15,35;19;NA;15;19,9609416928825;0,170843820819389
432;2005;2;4;3;"1";137;"KS";330,5;3,5;15,95;19,5;NA;15;20,9732824014802;0,193457841822401
432;2010;3;4;3;"1";137;"KS";330,5;3,5;16,2;19,7;NA;15;22,5534625786859;0,214277581754522
432;2015;4;4;3;"K";137;"KS";330,5;3,5;NA;NA;NA;15;NA;NA
432;2000;1;4;2;"1";138;"KS";343;6,8;7,35;14;NA;15;12,2566923129331;0,0237915291290711
432;2005;2;4;2;"1";138;"KS";343;6,8;7,25;14;NA;15;11,5296926690056;0,0215996018629026
432;2010;3;4;2;"T";138;"KS";343;6,8;NA;NA;NA;15;NA;NA
432;2015;4;4;2;"M";138;"KS";343;6,8;NA;NA;NA;15;NA;NA
432;2000;1;4;3;"2";139;"KU";334;7;5,55;4,1;NA;15;NA;NA
